bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1438463,2276403,text,10510,text/html,Introduced,https://legiscan.com/CA/text/ACR22/id/2276403,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR22
1438463,2372063,text,11375,text/html,Enrolled,https://legiscan.com/CA/text/ACR22/id/2372063,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR22
1438463,2374276,text,10223,text/html,Chaptered,https://legiscan.com/CA/text/ACR22/id/2374276,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR22
1441557,2280005,text,5052,text/html,Introduced,https://legiscan.com/CA/text/ACR23/id/2280005,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR23
1441557,2324036,text,6817,text/html,Amended,https://legiscan.com/CA/text/ACR23/id/2324036,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR23
1441557,2372078,text,7138,text/html,Enrolled,https://legiscan.com/CA/text/ACR23/id/2372078,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR23
1441557,2374281,text,5025,text/html,Chaptered,https://legiscan.com/CA/text/ACR23/id/2374281,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR23
1441558,2280006,text,10409,text/html,Introduced,https://legiscan.com/CA/text/ACR24/id/2280006,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR24
1441559,2280007,text,4474,text/html,Introduced,https://legiscan.com/CA/text/ACR25/id/2280007,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR25
1441560,2280008,text,5700,text/html,Introduced,https://legiscan.com/CA/text/ACR26/id/2280008,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR26
1444444,2283742,text,4540,text/html,Introduced,https://legiscan.com/CA/text/ACR27/id/2283742,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR27
1444444,2358120,text,5067,text/html,Amended,https://legiscan.com/CA/text/ACR27/id/2358120,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR27
1447162,2287147,text,5296,text/html,Introduced,https://legiscan.com/CA/text/ACR28/id/2287147,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR28
1447162,2349604,text,6831,text/html,Enrolled,https://legiscan.com/CA/text/ACR28/id/2349604,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR28
1447162,2359416,text,5016,text/html,Chaptered,https://legiscan.com/CA/text/ACR28/id/2359416,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR28
1450099,2290721,text,7142,text/html,Introduced,https://legiscan.com/CA/text/ACR29/id/2290721,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR29
1454972,2297610,text,6972,text/html,Introduced,https://legiscan.com/CA/text/ACR30/id/2297610,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR30
1454972,2349613,text,8527,text/html,Enrolled,https://legiscan.com/CA/text/ACR30/id/2349613,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR30
1454972,2359424,text,6694,text/html,Chaptered,https://legiscan.com/CA/text/ACR30/id/2359424,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR30
1456932,2300093,text,6841,text/html,Introduced,https://legiscan.com/CA/text/ACR31/id/2300093,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR31
1456932,2349603,text,8418,text/html,Enrolled,https://legiscan.com/CA/text/ACR31/id/2349603,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR31
1456932,2372019,text,6562,text/html,Chaptered,https://legiscan.com/CA/text/ACR31/id/2372019,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR31
1456933,2300094,text,6940,text/html,Introduced,https://legiscan.com/CA/text/ACR32/id/2300094,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR32
1456933,2330975,text,7859,text/html,Amended,https://legiscan.com/CA/text/ACR32/id/2330975,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR32
1456933,2356682,text,8005,text/html,Amended,https://legiscan.com/CA/text/ACR32/id/2356682,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR32
1459113,2303341,text,7778,text/html,Introduced,https://legiscan.com/CA/text/ACR33/id/2303341,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR33
1464452,2310580,text,5593,text/html,Introduced,https://legiscan.com/CA/text/ACR34/id/2310580,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR34
1464452,2372064,text,6458,text/html,Enrolled,https://legiscan.com/CA/text/ACR34/id/2372064,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR34
1464452,2374279,text,5258,text/html,Chaptered,https://legiscan.com/CA/text/ACR34/id/2374279,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR34
1470417,2318279,text,5890,text/html,Introduced,https://legiscan.com/CA/text/ACR35/id/2318279,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR35
1470417,2386704,text,7474,text/html,Enrolled,https://legiscan.com/CA/text/ACR35/id/2386704,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR35
1470417,2387928,text,5615,text/html,Chaptered,https://legiscan.com/CA/text/ACR35/id/2387928,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR35
1470418,2318281,text,8912,text/html,Introduced,https://legiscan.com/CA/text/ACR36/id/2318281,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR36
1470419,2318282,text,6871,text/html,Introduced,https://legiscan.com/CA/text/ACR37/id/2318282,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR37
1471514,2320101,text,5769,text/html,Introduced,https://legiscan.com/CA/text/ACR38/id/2320101,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR38
1471514,2372041,text,7347,text/html,Enrolled,https://legiscan.com/CA/text/ACR38/id/2372041,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR38
1471514,2374278,text,5487,text/html,Chaptered,https://legiscan.com/CA/text/ACR38/id/2374278,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR38
1471515,2320103,text,9453,text/html,Introduced,https://legiscan.com/CA/text/ACR39/id/2320103,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR39
1471515,2341711,text,11173,text/html,Amended,https://legiscan.com/CA/text/ACR39/id/2341711,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR39
1471515,2386706,text,11506,text/html,Enrolled,https://legiscan.com/CA/text/ACR39/id/2386706,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR39
1471515,2387883,text,9308,text/html,Chaptered,https://legiscan.com/CA/text/ACR39/id/2387883,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR39
1471516,2320104,text,9348,text/html,Introduced,https://legiscan.com/CA/text/ACR40/id/2320104,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR40
1475798,2326762,text,6059,text/html,Introduced,https://legiscan.com/CA/text/ACR41/id/2326762,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR41
1475799,2326763,text,8366,text/html,Introduced,https://legiscan.com/CA/text/ACR42/id/2326763,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR42
1477149,2328913,text,10108,text/html,Introduced,https://legiscan.com/CA/text/ACR43/id/2328913,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR43
1477149,2372052,text,11491,text/html,Enrolled,https://legiscan.com/CA/text/ACR43/id/2372052,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR43
1477149,2374284,text,9816,text/html,Chaptered,https://legiscan.com/CA/text/ACR43/id/2374284,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR43
1478616,2330955,text,5821,text/html,Introduced,https://legiscan.com/CA/text/ACR44/id/2330955,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR44
1482842,2336672,text,6936,text/html,Introduced,https://legiscan.com/CA/text/ACR45/id/2336672,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR45
1482843,2336673,text,3807,text/html,Introduced,https://legiscan.com/CA/text/ACR46/id/2336673,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR46
1482844,2336674,text,10132,text/html,Introduced,https://legiscan.com/CA/text/ACR47/id/2336674,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR47
1482844,2356722,text,11050,text/html,Amended,https://legiscan.com/CA/text/ACR47/id/2356722,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR47
1483607,2338269,text,5934,text/html,Introduced,https://legiscan.com/CA/text/ACR48/id/2338269,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR48
1483607,2386723,text,7517,text/html,Enrolled,https://legiscan.com/CA/text/ACR48/id/2386723,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR48
1483607,2387940,text,5654,text/html,Chaptered,https://legiscan.com/CA/text/ACR48/id/2387940,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR48
1484368,2339774,text,5383,text/html,Introduced,https://legiscan.com/CA/text/ACR49/id/2339774,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR49
1484368,2386713,text,6971,text/html,Enrolled,https://legiscan.com/CA/text/ACR49/id/2386713,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR49
1484368,2387895,text,5108,text/html,Chaptered,https://legiscan.com/CA/text/ACR49/id/2387895,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR49
1485407,2342339,text,6220,text/html,Introduced,https://legiscan.com/CA/text/ACR50/id/2342339,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR50
1485407,2386712,text,7744,text/html,Enrolled,https://legiscan.com/CA/text/ACR50/id/2386712,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR50
1485407,2387924,text,5834,text/html,Chaptered,https://legiscan.com/CA/text/ACR50/id/2387924,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR50
1485408,2342338,text,7507,text/html,Introduced,https://legiscan.com/CA/text/ACR51/id/2342338,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR51
1486812,2344208,text,10882,text/html,Introduced,https://legiscan.com/CA/text/ACR52/id/2344208,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR52
1486812,2375667,text,11412,text/html,Amended,https://legiscan.com/CA/text/ACR52/id/2375667,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR52
1486812,2396063,text,11837,text/html,Amended,https://legiscan.com/CA/text/ACR52/id/2396063,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR52
1486813,2344209,text,5664,text/html,Introduced,https://legiscan.com/CA/text/ACR53/id/2344209,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR53
1486813,2350835,text,6820,text/html,Amended,https://legiscan.com/CA/text/ACR53/id/2350835,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR53
1487409,2345652,text,7238,text/html,Introduced,https://legiscan.com/CA/text/ACR54/id/2345652,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR54
1487409,2389199,text,8863,text/html,Enrolled,https://legiscan.com/CA/text/ACR54/id/2389199,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR54
1487409,2393075,text,6902,text/html,Chaptered,https://legiscan.com/CA/text/ACR54/id/2393075,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR54
1487410,2345653,text,9508,text/html,Introduced,https://legiscan.com/CA/text/ACR55/id/2345653,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR55
1487411,2345654,text,6543,text/html,Introduced,https://legiscan.com/CA/text/ACR56/id/2345654,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR56
1487411,2386718,text,8069,text/html,Enrolled,https://legiscan.com/CA/text/ACR56/id/2386718,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR56
1487411,2393081,text,6073,text/html,Chaptered,https://legiscan.com/CA/text/ACR56/id/2393081,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR56
1487973,2346871,text,5300,text/html,Introduced,https://legiscan.com/CA/text/ACR57/id/2346871,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR57
1487974,2346872,text,9828,text/html,Introduced,https://legiscan.com/CA/text/ACR58/id/2346872,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR58
1488592,2348470,text,10578,text/html,Introduced,https://legiscan.com/CA/text/ACR59/id/2348470,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR59
1488593,2348471,text,5261,text/html,Introduced,https://legiscan.com/CA/text/ACR60/id/2348471,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR60
1488594,2348472,text,6506,text/html,Introduced,https://legiscan.com/CA/text/ACR61/id/2348472,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR61
1488594,2389135,text,8128,text/html,Enrolled,https://legiscan.com/CA/text/ACR61/id/2389135,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR61
1488594,2393076,text,6229,text/html,Chaptered,https://legiscan.com/CA/text/ACR61/id/2393076,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR61
1491580,2356615,text,6234,text/html,Introduced,https://legiscan.com/CA/text/ACR62/id/2356615,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR62
1491580,2363302,text,6812,text/html,Amended,https://legiscan.com/CA/text/ACR62/id/2363302,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR62
1491580,2389153,text,8061,text/html,Enrolled,https://legiscan.com/CA/text/ACR62/id/2389153,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR62
1491580,2393070,text,5850,text/html,Chaptered,https://legiscan.com/CA/text/ACR62/id/2393070,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR62
1491581,2356616,text,6090,text/html,Introduced,https://legiscan.com/CA/text/ACR63/id/2356616,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR63
1491581,2386715,text,7681,text/html,Enrolled,https://legiscan.com/CA/text/ACR63/id/2386715,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR63
1491581,2387927,text,5814,text/html,Chaptered,https://legiscan.com/CA/text/ACR63/id/2387927,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR63
1491582,2356617,text,10635,text/html,Introduced,https://legiscan.com/CA/text/ACR64/id/2356617,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR64
1491582,2391552,text,12044,text/html,Amended,https://legiscan.com/CA/text/ACR64/id/2391552,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR64
1491583,2356618,text,7413,text/html,Introduced,https://legiscan.com/CA/text/ACR65/id/2356618,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR65
1491584,2356619,text,7452,text/html,Introduced,https://legiscan.com/CA/text/ACR66/id/2356619,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR66
1492420,2359403,text,10964,text/html,Introduced,https://legiscan.com/CA/text/ACR67/id/2359403,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR67
1492420,2378924,text,11790,text/html,Amended,https://legiscan.com/CA/text/ACR67/id/2378924,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR67
1492421,2359404,text,5455,text/html,Introduced,https://legiscan.com/CA/text/ACR68/id/2359404,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR68
1493521,2363243,text,5625,text/html,Introduced,https://legiscan.com/CA/text/ACR69/id/2363243,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR69
1495450,2366059,text,5205,text/html,Introduced,https://legiscan.com/CA/text/ACR70/id/2366059,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR70
1501652,2375644,text,5127,text/html,Introduced,https://legiscan.com/CA/text/ACR71/id/2375644,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR71
1502128,2377223,text,7890,text/html,Introduced,https://legiscan.com/CA/text/ACR72/id/2377223,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR72
1502692,2378840,text,6681,text/html,Introduced,https://legiscan.com/CA/text/ACR73/id/2378840,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR73
1503851,2382638,text,8205,text/html,Introduced,https://legiscan.com/CA/text/ACR74/id/2382638,http://leginfo.legislature.ca.gov/faces/billTextClient.xhtml?bill_id=202120220ACR74
