bill_id,people_id,position
1387074,16296,17
1387074,16299,21
1387074,17428,20
1387074,18079,10
1387074,19459,7
1387074,19487,9
1387074,19659,16
1387074,19720,5
1387074,19721,18
1387074,19726,3
1387074,21719,14
1387074,21722,22
1387075,14107,1
1387076,14107,1
1387077,14122,4
1387077,16033,1
1387077,16296,2
1387077,19719,3
1387347,14107,1
1387347,16284,2
1387348,16295,1
1387349,14091,8
1387349,14092,10
1387349,14096,16
1387349,14098,19
1387349,14100,23
1387349,14103,27
1387349,14104,21
1387349,14107,33
1387349,14109,35
1387349,14110,40
1387349,14112,44
1387349,14113,48
1387349,14115,50
1387349,14116,51
1387349,14118,57
1387349,14119,56
1387349,14120,59
1387349,14121,66
1387349,14122,67
1387349,14123,71
1387349,14219,52
1387349,16033,41
1387349,16087,62
1387349,16280,12
1387349,16282,17
1387349,16284,20
1387349,16287,30
1387349,16288,31
1387349,16291,34
1387349,16293,38
1387349,16294,42
1387349,16295,45
1387349,16296,47
1387349,16297,54
1387349,16299,63
1387349,16303,74
1387349,16309,53
1387349,16316,46
1387349,17428,1
1387349,18063,18
1387349,18064,60
1387349,18065,36
1387349,18067,2
1387349,18069,25
1387349,18071,37
1387349,18072,32
1387349,18073,7
1387349,18074,22
1387349,18077,28
1387349,18078,9
1387349,18079,15
1387349,18080,70
1387349,19330,26
1387349,19459,4
1387349,19487,14
1387349,19658,29
1387349,19659,43
1387349,19716,5
1387349,19717,11
1387349,19719,55
1387349,19720,58
1387349,19721,61
1387349,19723,73
1387349,21440,49
1387349,21717,6
1387349,21718,24
1387349,21719,39
1387349,21720,64
1387349,21721,68
1387349,21722,69
1387349,21723,72
1387349,22654,13
1387349,22851,65
1387349,22918,3
1387350,17428,1
1387684,14114,5
1387684,14123,6
1387684,16305,1
1387684,16309,3
1387684,18063,2
1387684,19719,4
1387685,1552,1
1387686,1552,1
1387687,1552,1
1387688,1552,1
1387689,1552,5
1387689,14099,2
1387689,14121,6
1387689,14122,7
1387689,16285,3
1387689,16308,1
1387689,21440,4
1387690,1561,1
1387691,1561,1
1387692,16304,1
1387693,19727,1
1388067,17428,1
1388068,17428,1
1388068,22851,2
1388069,18074,1
1388069,19330,2
1388070,16284,1
1388071,18877,1
1388072,18877,1
1388073,1504,17
1388073,1507,1
1388073,1552,68
1388073,1556,73
1388073,1561,83
1388073,10959,6
1388073,10970,70
1388073,10972,92
1388073,11611,43
1388073,11612,46
1388073,14092,13
1388073,14094,15
1388073,14096,21
1388073,14098,24
1388073,14099,29
1388073,14101,34
1388073,14104,27
1388073,14107,45
1388073,14110,53
1388073,14112,59
1388073,14114,64
1388073,14116,65
1388073,14117,71
1388073,14118,75
1388073,14119,74
1388073,14120,76
1388073,14122,85
1388073,14123,90
1388073,14125,94
1388073,14134,79
1388073,14219,66
1388073,16033,56
1388073,16221,48
1388073,16282,22
1388073,16284,25
1388073,16285,31
1388073,16286,33
1388073,16287,38
1388073,16288,39
1388073,16293,51
1388073,16294,57
1388073,16295,60
1388073,16296,62
1388073,16299,82
1388073,16304,4
1388073,16305,7
1388073,16306,44
1388073,16307,54
1388073,16308,63
1388073,16316,61
1388073,17428,81
1388073,17701,40
1388073,18063,23
1388073,18064,77
1388073,18065,49
1388073,18067,3
1388073,18068,93
1388073,18070,84
1388073,18072,42
1388073,18073,11
1388073,18074,28
1388073,18075,55
1388073,18077,36
1388073,18078,12
1388073,18079,20
1388073,18080,89
1388073,18082,67
1388073,19330,35
1388073,19487,19
1388073,19627,50
1388073,19658,37
1388073,19659,58
1388073,19716,8
1388073,19717,14
1388073,19719,72
1388073,19721,78
1388073,19723,91
1388073,19724,16
1388073,19725,5
1388073,19726,32
1388073,19727,47
1388073,19728,86
1388073,19733,80
1388073,21374,41
1388073,21717,10
1388073,21718,30
1388073,21721,87
1388073,21722,88
1388073,21724,9
1388073,21725,26
1388073,21726,52
1388073,21727,2
1388073,21728,69
1388073,22654,18
1388074,18877,1
1388075,1561,1
1388076,16285,3
1388076,16299,2
1388076,18070,1
1388076,19728,4
1388077,18877,1
1388078,18877,1
1388079,18877,1
1388080,1561,1
1388081,1561,1
1388315,14092,11
1388315,14104,14
1388315,14106,18
1388315,14112,19
1388315,14116,20
1388315,14117,21
1388315,14119,22
1388315,14122,23
1388315,14219,4
1388315,16282,2
1388315,16288,17
1388315,16299,7
1388315,16304,8
1388315,16316,3
1388315,17428,6
1388315,18066,1
1388315,18074,15
1388315,19487,13
1388315,19658,16
1388315,19716,9
1388315,19717,12
1388315,19719,5
1388315,21717,10
1388315,21722,24
1388316,19717,1
1388317,14107,1
1388318,19717,1
1388319,14112,1
1388500,14092,1
1388501,18080,1
1388502,18077,2
1388502,19717,1
1388503,19627,1
1388504,17428,1
1388505,16288,2
1388505,17428,1
1388506,14107,1
1388507,14122,3
1388507,18077,2
1388507,19717,1
1388507,19723,6
1388507,21723,5
1388507,21724,4
1388508,16033,1
1388509,14104,4
1388509,14119,6
1388509,16280,3
1388509,19627,1
1388509,19659,5
1388509,19716,2
1388509,19723,7
1388510,14092,3
1388510,14110,6
1388510,14121,8
1388510,16286,4
1388510,16299,7
1388510,18065,5
1388510,18067,2
1388510,19721,1
1388510,21722,9
1388511,14118,5
1388511,14119,3
1388511,16286,1
1388511,16297,2
1388511,18079,4
1388511,21722,6
1388512,19627,1
1388513,19627,1
1388732,14099,2
1388732,21724,1
1388733,14134,1
1388849,1556,4
1388849,16308,1
1388849,18068,6
1388849,19487,2
1388849,19723,5
1388849,21374,3
1388850,1552,9
1388850,11611,5
1388850,14099,3
1388850,14114,1
1388850,14117,11
1388850,14125,12
1388850,16221,6
1388850,16287,4
1388850,16305,2
1388850,16309,8
1388850,21440,7
1388850,21728,10
1389028,19727,1
1389029,16285,1
1391001,1552,1
1391785,11611,5
1391785,14114,1
1391785,16221,6
1391785,16287,4
1391785,16295,7
1391785,16305,2
1391785,18063,3
1391785,21720,8
1394324,16285,1
1394325,1507,1
1394325,16280,3
1394325,16282,4
1394325,16308,2
1394325,16316,5
1394326,1552,1
1394327,14101,2
1394327,19728,1
1394328,16282,4
1394328,16285,5
1394328,16295,2
1394328,18068,1
1394328,19716,3
1394328,19723,7
1394328,21721,6
1394329,19727,1
1395390,16285,1
1395391,16282,2
1395391,18068,1
1395391,18077,3
1395392,1504,1
1395392,14107,5
1395392,14109,6
1395392,14124,9
1395392,16280,2
1395392,16284,3
1395392,16288,4
1395392,16296,8
1395392,19627,7
1396712,1507,2
1396712,18082,1
1398145,19396,1
1398146,19396,1
1398147,19396,1
1398148,19396,1
1398149,19396,1
1398150,19396,1
1398151,19396,1
1398152,19396,1
1398153,19396,1
1398154,19396,1
1398155,19396,1
1398156,19396,1
1398157,19396,1
1398158,19396,1
1398159,19396,1
1398160,19396,1
1398161,19396,1
1398162,19396,1
1398163,19396,1
1398164,19396,1
1398165,19396,1
1398166,19396,1
1398167,19396,1
1398168,19396,1
1398169,19396,1
1398170,19396,1
1398171,19396,1
1398172,19396,1
1398173,19396,1
1398174,19396,1
1398175,19396,1
1398176,19396,1
1398177,19396,1
1398178,19396,1
1398179,19396,1
1398180,19396,1
1398181,19396,1
1398182,19396,1
1398183,19396,1
1398184,19396,1
1398185,19396,1
1398186,19396,1
1398187,19396,1
1398188,19396,1
1398189,19396,1
1398190,19396,1
1398191,19396,1
1398192,19396,1
1398193,19396,1
1398194,19396,1
1398195,19396,1
1398196,19396,1
1398197,19396,1
1398198,19396,1
1398199,19396,1
1398200,19396,1
1398201,19396,1
1398202,19396,1
1398203,19396,1
1398204,19396,1
1398205,19396,1
1398206,19396,1
1398207,19396,1
1398208,19396,1
1398209,19396,1
1398210,19396,1
1398211,19396,1
1398212,19396,1
1398213,19396,1
1398214,19396,1
1398215,19396,1
1398216,19396,1
1398217,19396,1
1398218,19396,1
1398219,19396,1
1398220,19396,1
1398221,19396,1
1398222,19396,1
1398223,19396,1
1398224,19396,1
1398225,19396,1
1398226,19396,1
1398227,19396,1
1398228,19396,1
1398229,19396,1
1398230,19396,1
1398231,14122,1
1398232,1504,12
1398232,14091,7
1398232,14092,9
1398232,14094,11
1398232,14096,16
1398232,14098,18
1398232,14100,21
1398232,14107,30
1398232,14109,32
1398232,14110,38
1398232,14112,42
1398232,14113,46
1398232,14115,48
1398232,14116,49
1398232,14120,54
1398232,14121,61
1398232,14122,62
1398232,14123,66
1398232,14124,1
1398232,16033,39
1398232,16087,57
1398232,16280,13
1398232,16282,17
1398232,16284,19
1398232,16286,23
1398232,16287,27
1398232,16288,28
1398232,16291,31
1398232,16293,36
1398232,16294,40
1398232,16295,43
1398232,16296,45
1398232,16297,51
1398232,16299,58
1398232,16303,68
1398232,16309,50
1398232,16316,44
1398232,18064,55
1398232,18065,33
1398232,18067,2
1398232,18069,24
1398232,18071,35
1398232,18072,29
1398232,18073,6
1398232,18074,20
1398232,18077,26
1398232,18078,8
1398232,18080,65
1398232,19330,25
1398232,19459,3
1398232,19487,15
1398232,19627,34
1398232,19659,41
1398232,19716,4
1398232,19717,10
1398232,19719,52
1398232,19720,53
1398232,19721,56
1398232,21440,47
1398232,21717,5
1398232,21718,22
1398232,21719,37
1398232,21720,59
1398232,21721,63
1398232,21722,64
1398232,21723,67
1398232,22654,14
1398232,22851,60
1398233,1561,1
1398234,1561,2
1398234,18877,1
1398235,1561,2
1398235,18877,1
1398236,1561,2
1398236,18877,1
1398237,1561,2
1398237,18877,1
1398238,1561,2
1398238,18877,1
1398239,1561,2
1398239,18877,1
1398240,1561,2
1398240,18877,1
1398241,1561,2
1398241,18877,1
1398242,1561,2
1398242,18877,1
1398243,1561,2
1398243,18877,1
1398244,1561,2
1398244,18877,1
1398245,1561,2
1398245,18877,1
1398246,1561,2
1398246,18877,1
1398247,1561,2
1398247,18877,1
1398248,1561,2
1398248,18877,1
1398249,1561,2
1398249,18877,1
1398250,1561,2
1398250,18877,1
1398251,1561,2
1398251,18877,1
1398252,1561,2
1398252,18877,1
1398253,1561,2
1398253,18877,1
1398254,1561,2
1398254,18877,1
1398255,1561,2
1398255,18877,1
1398256,1561,2
1398256,18877,1
1398257,1561,2
1398257,18877,1
1398258,1561,2
1398258,18877,1
1398259,1561,2
1398259,18877,1
1398260,1561,2
1398260,18877,1
1398261,1561,2
1398261,18877,1
1398262,1561,2
1398262,18877,1
1398263,1561,2
1398263,18877,1
1398264,1561,2
1398264,18877,1
1398265,1561,2
1398265,18877,1
1398266,1561,2
1398266,18877,1
1398267,1561,2
1398267,18877,1
1398268,1561,2
1398268,18877,1
1398269,1561,2
1398269,18877,1
1398270,1561,2
1398270,18877,1
1398271,1561,2
1398271,18877,1
1398272,1561,2
1398272,18877,1
1398273,1561,2
1398273,18877,1
1398274,1561,2
1398274,18877,1
1398275,1561,2
1398275,18877,1
1398276,1561,2
1398276,18877,1
1398277,1561,2
1398277,18877,1
1398278,1561,2
1398278,18877,1
1398279,1561,2
1398279,18877,1
1398280,1561,2
1398280,18877,1
1398281,1561,2
1398281,18877,1
1398282,1561,2
1398282,18877,1
1398283,1561,2
1398283,18877,1
1398284,1561,2
1398284,18877,1
1398285,1561,2
1398285,18877,1
1398286,1561,2
1398286,18877,1
1398287,1561,2
1398287,18877,1
1398288,1561,2
1398288,18877,1
1398289,1561,2
1398289,18877,1
1398290,1561,2
1398290,18877,1
1398291,1561,2
1398291,18877,1
1398292,1561,2
1398292,18877,1
1398293,1561,2
1398293,18877,1
1398294,1561,2
1398294,18877,1
1398295,1561,2
1398295,18877,1
1398296,1561,2
1398296,18877,1
1398297,1561,2
1398297,18877,1
1398298,1561,2
1398298,18877,1
1398299,1561,2
1398299,18877,1
1398300,1561,2
1398300,18877,1
1398301,1561,2
1398301,18877,1
1398302,1561,2
1398302,18877,1
1398303,1561,2
1398303,18877,1
1398304,1561,2
1398304,18877,1
1398305,1561,2
1398305,18877,1
1398306,1561,2
1398306,18877,1
1398307,1561,2
1398307,18877,1
1398308,1561,2
1398308,18877,1
1398309,1561,2
1398309,18877,1
1398310,1561,2
1398310,18877,1
1398311,1561,2
1398311,18877,1
1398312,1561,2
1398312,18877,1
1398313,1561,2
1398313,18877,1
1398314,1561,2
1398314,18877,1
1398315,1561,2
1398315,18877,1
1398316,1561,2
1398316,18877,1
1398317,1561,2
1398317,18877,1
1398318,1561,2
1398318,18877,1
1398319,1561,2
1398319,18877,1
1398320,1561,2
1398320,18877,1
1398321,1561,2
1398321,18877,1
1398322,1561,2
1398322,18877,1
1398323,1561,2
1398323,18877,1
1398324,16305,1
1400479,16282,1
1400480,19720,1
1400481,21721,1
1400482,21723,1
1400483,16288,5
1400483,16295,1
1400483,16309,6
1400483,17428,7
1400483,18063,4
1400483,18078,3
1400483,21722,2
1400484,18080,1
1400485,14096,9
1400485,14104,10
1400485,14121,16
1400485,16280,7
1400485,16282,1
1400485,16285,11
1400485,16288,2
1400485,16299,4
1400485,18068,18
1400485,18072,13
1400485,18078,6
1400485,19487,8
1400485,19627,14
1400485,19659,15
1400485,19721,3
1400485,19726,12
1400485,19733,5
1400485,21722,17
1400486,18078,1
1400487,21723,1
1400488,14100,1
1400489,14106,2
1400489,14117,3
1400489,16287,1
1400490,19720,1
1400491,14106,1
1400492,14092,2
1400492,14094,15
1400492,14096,19
1400492,14098,21
1400492,14106,25
1400492,14107,26
1400492,14109,28
1400492,14110,30
1400492,14112,34
1400492,14115,6
1400492,14116,36
1400492,14118,39
1400492,14120,41
1400492,14121,45
1400492,14122,46
1400492,16033,31
1400492,16087,44
1400492,16280,16
1400492,16282,20
1400492,16284,22
1400492,16286,23
1400492,16288,3
1400492,16291,27
1400492,16294,32
1400492,16296,35
1400492,16297,37
1400492,16299,7
1400492,16303,49
1400492,16316,1
1400492,18064,42
1400492,18065,4
1400492,18073,12
1400492,18077,24
1400492,18078,13
1400492,19459,9
1400492,19487,18
1400492,19627,5
1400492,19659,33
1400492,19716,10
1400492,19717,14
1400492,19719,38
1400492,19720,40
1400492,19721,43
1400492,19723,8
1400492,21717,11
1400492,21719,29
1400492,21722,47
1400492,21723,48
1400492,22654,17
1400493,16285,1
1400493,16316,2
1400494,16307,1
1400495,14099,2
1400495,16303,5
1400495,16308,1
1400495,18069,3
1400495,18075,4
1400496,14099,1
1400497,10959,1
1400498,16306,1
1403933,21718,1
1403934,16087,1
1403935,14107,1
1403935,16033,2
1403936,18080,1
1403937,16309,1
1403938,16287,1
1403938,16295,2
1403938,18066,3
1403938,22851,4
1403939,16296,2
1403939,19717,1
1403940,19720,1
1403941,1504,2
1403941,16288,1
1403941,16299,4
1403941,18065,3
1403942,10972,60
1403942,14092,9
1403942,14094,11
1403942,14096,16
1403942,14098,19
1403942,14101,23
1403942,14103,24
1403942,14104,1
1403942,14106,28
1403942,14107,29
1403942,14109,31
1403942,14110,34
1403942,14112,38
1403942,14113,42
1403942,14116,43
1403942,14118,47
1403942,14119,46
1403942,14120,49
1403942,14121,55
1403942,14122,56
1403942,14219,44
1403942,16033,35
1403942,16087,52
1403942,16280,12
1403942,16282,18
1403942,16284,20
1403942,16286,22
1403942,16288,27
1403942,16291,30
1403942,16294,36
1403942,16295,39
1403942,16296,41
1403942,16297,45
1403942,16299,53
1403942,16303,62
1403942,16304,3
1403942,16316,40
1403942,18064,50
1403942,18065,32
1403942,18066,17
1403942,18067,2
1403942,18068,61
1403942,18070,54
1403942,18073,7
1403942,18074,21
1403942,18077,25
1403942,18078,8
1403942,18079,15
1403942,18080,58
1403942,19459,4
1403942,19487,14
1403942,19658,26
1403942,19659,37
1403942,19716,5
1403942,19717,10
1403942,19720,48
1403942,19721,51
1403942,21717,6
1403942,21719,33
1403942,21722,57
1403942,21723,59
1403942,22654,13
1403943,14099,1
1403943,21726,2
1403944,14099,1
1403945,10972,5
1403945,14121,3
1403945,14122,4
1403945,16282,2
1403945,18068,1
1403946,19728,1
1403947,14134,2
1403947,19728,1
1403948,1507,2
1403948,18065,3
1403948,21725,1
1403949,16305,1
1405776,18065,3
1405776,18073,1
1405776,21717,2
1405777,14098,3
1405777,14106,1
1405777,16282,2
1405777,16299,4
1405778,18080,1
1405779,1552,17
1405779,14104,10
1405779,14114,16
1405779,14119,18
1405779,14121,19
1405779,14123,20
1405779,16221,12
1405779,16284,9
1405779,16287,11
1405779,16295,15
1405779,16303,23
1405779,16304,5
1405779,18063,3
1405779,18065,13
1405779,18067,4
1405779,18068,22
1405779,19659,14
1405779,19717,8
1405779,19721,1
1405779,19723,21
1405779,19725,6
1405779,21717,7
1405779,21722,2
1405780,16087,1
1405781,1561,3
1405781,14094,1
1405781,16306,2
1405782,14107,1
1405783,18063,1
1405784,18078,1
1405785,14110,3
1405785,16282,1
1405785,16299,4
1405785,18068,5
1405785,21719,2
1405786,14119,2
1405786,16295,1
1405786,18074,4
1405786,19716,3
1405786,21719,5
1405787,19720,1
1405788,16282,2
1405788,16307,1
1405789,16285,1
1405790,11611,3
1405790,14099,1
1405790,14114,7
1405790,14125,10
1405790,16221,4
1405790,16295,5
1405790,16305,2
1405790,16309,8
1405790,21440,6
1405790,22851,9
1405791,16221,1
1405791,21727,2
1405792,14115,3
1405792,14122,4
1405792,16308,1
1405792,18073,2
1405793,1561,1
1405793,14110,6
1405793,16221,4
1405793,18074,3
1405793,19724,2
1405793,19728,8
1405793,21726,5
1405793,21727,7
1405794,14123,6
1405794,16307,4
1405794,18068,1
1405794,18082,5
1405794,19459,2
1405794,19627,3
1407536,18063,1
1407537,18063,1
1407538,18063,1
1407539,16296,2
1407539,18063,1
1407540,16286,4
1407540,17428,2
1407540,19721,1
1407540,21717,3
1407541,14117,1
1407542,14109,1
1407542,16293,2
1407543,14116,1
1407543,16282,2
1407543,18064,3
1407544,1504,5
1407544,1561,15
1407544,14094,8
1407544,14110,14
1407544,14121,16
1407544,14122,17
1407544,16296,7
1407544,16299,4
1407544,18065,1
1407544,18068,18
1407544,18077,11
1407544,19487,9
1407544,19627,2
1407544,19721,3
1407544,19726,10
1407544,21374,6
1407544,21719,13
1407544,21726,12
1407545,18063,1
1407546,14092,2
1407546,16033,4
1407546,16285,1
1407546,16295,5
1407546,18068,7
1407546,19721,6
1407546,21374,3
1407547,14092,2
1407547,16033,4
1407547,16285,1
1407547,18068,6
1407547,19721,5
1407547,21374,3
1407548,1552,13
1407548,1556,1
1407548,11612,8
1407548,14103,6
1407548,14104,5
1407548,16087,15
1407548,16280,3
1407548,16293,10
1407548,16299,16
1407548,16309,12
1407548,17701,7
1407548,19727,9
1407548,19728,17
1407548,19733,2
1407548,21725,4
1407548,21726,11
1407548,21728,14
1407549,14122,4
1407549,16282,2
1407549,18068,1
1407549,21719,3
1407549,21723,5
1408675,16033,1
1408676,14219,3
1408676,16299,4
1408676,19725,2
1408676,21722,1
1408676,21723,5
1408677,21718,1
1408678,14121,1
1408679,21720,1
1408680,14106,7
1408680,14114,12
1408680,14117,1
1408680,16221,9
1408680,16293,10
1408680,16295,11
1408680,16305,3
1408680,16309,13
1408680,18074,6
1408680,19459,2
1408680,19724,4
1408680,19727,8
1408680,21720,14
1408680,21725,5
1408681,14123,4
1408681,16299,3
1408681,19459,1
1408681,19726,2
1408682,18080,1
1408683,19719,1
1408684,14113,6
1408684,16284,1
1408684,16294,5
1408684,16309,7
1408684,18074,4
1408684,18078,2
1408684,18079,3
1408685,16295,2
1408685,16303,4
1408685,19330,1
1408685,21721,3
1408686,16291,1
1408686,19716,2
1408687,21720,1
1408688,14092,8
1408688,14094,10
1408688,14096,14
1408688,14100,18
1408688,14104,17
1408688,14106,23
1408688,14107,24
1408688,14109,26
1408688,14110,30
1408688,14112,34
1408688,14113,36
1408688,14115,37
1408688,14118,41
1408688,14120,43
1408688,14121,49
1408688,14122,50
1408688,14219,38
1408688,16033,31
1408688,16087,46
1408688,16280,11
1408688,16282,15
1408688,16284,16
1408688,16286,19
1408688,16288,22
1408688,16291,25
1408688,16294,32
1408688,16296,35
1408688,16297,39
1408688,16299,48
1408688,16303,54
1408688,17428,47
1408688,18064,44
1408688,18065,27
1408688,18067,2
1408688,18073,6
1408688,18077,20
1408688,18078,7
1408688,18079,13
1408688,19459,3
1408688,19487,12
1408688,19627,28
1408688,19658,21
1408688,19659,33
1408688,19716,4
1408688,19717,9
1408688,19719,40
1408688,19720,42
1408688,19721,45
1408688,19723,53
1408688,21717,5
1408688,21719,29
1408688,21722,51
1408688,21723,52
1408688,22654,1
1408689,14092,8
1408689,14094,10
1408689,14096,15
1408689,14098,18
1408689,14100,22
1408689,14104,20
1408689,14106,30
1408689,14107,32
1408689,14109,34
1408689,14110,39
1408689,14112,43
1408689,14113,47
1408689,14115,48
1408689,14118,53
1408689,14120,55
1408689,14121,63
1408689,14122,64
1408689,14219,49
1408689,16033,40
1408689,16087,58
1408689,16280,11
1408689,16282,16
1408689,16284,19
1408689,16286,24
1408689,16288,29
1408689,16291,33
1408689,16293,37
1408689,16294,41
1408689,16295,44
1408689,16296,46
1408689,16297,51
1408689,16299,60
1408689,16303,69
1408689,16309,50
1408689,16316,45
1408689,17428,59
1408689,18063,17
1408689,18064,56
1408689,18065,35
1408689,18067,2
1408689,18069,25
1408689,18071,1
1408689,18072,31
1408689,18073,6
1408689,18074,21
1408689,18077,27
1408689,18078,7
1408689,18079,14
1408689,19330,26
1408689,19459,3
1408689,19487,13
1408689,19627,36
1408689,19658,28
1408689,19659,42
1408689,19716,4
1408689,19717,9
